Customer_ID,Var1,Var2,Group,Category,Rating,Purchased_ABC_product
6929064,21.572,2.444,G5,C3,Silver,1
6929204,17.951,0,G5,C1,Bronze,0
6929334,61.968,1.586,G5,C1,Silver,0
6939588,1.902,1.004,G5,C1,Bronze,0
6961171,2.885,0.899,G5,C4,Bronze,0
7166538,26.392,0.44,G5,C3,Silver,0
78355,73.887,4.597,G1,C3,Bronze,1
81823,11.252,0.445,G1,C4,Bronze,0
93623,39.718,0.536,G1,C3,Bronze,0
123245,31.479,1.582,G1,C3,Bronze,0
182491,99.873,3.861,G1,C2,Silver,0
230390,3.784,0,G1,C3,Silver,0
386206,90.465,1.685,G3,C1,Silver,0
408271,79.974,5.537,G1,C2,Gold,1
409469,75.711,5.696,G1,C1,Silver,1
423085,16.239,2.453,G1,C3,Silver,1
425210,9.413,1.139,G1,C1,Bronze,0
433578,80.998,11.159,G3,C5,Silver,1
459706,54.219,1.847,G1,C1,Silver,1
467218,6.642,0,G1,C1,Bronze,0
470637,15.548,1.863,G1,C4,Bronze,0
478421,64.88,6.184,G4,C2,Silver,1
486097,19.887,1.418,G1,C5,Silver,1
679569,112.095,6.874,G1,C3,Gold,1
681632,63.424,1.296,G2,C3,Silver,1
687557,12.845,0,G1,C1,Silver,0
690187,123.833,6.531,G1,C3,Silver,1
706020,0.923,0.491,G1,C1,Bronze,1
709154,6.316,0.231,G1,C4,Bronze,0
726123,15.599,3.331,G1,C3,Bronze,0
730336,0.935,0,G1,C1,Bronze,0
740669,45.243,1.95,G1,C1,Silver,1
752950,20.193,1.092,G4,C5,Silver,1
758482,59.425,2.858,G1,C1,Silver,0
772124,3.683,0,G1,C3,Silver,0
772273,62.658,6.524,G1,C1,Gold,0
777043,27.147,7.591,G1,C3,Silver,1
782083,78.584,8.26,G1,C2,Silver,1
791217,186.156,13.003,G1,C2,Silver,1
807361,203.434,13.562,G1,C5,Gold,1
813660,68.564,2.996,G1,C1,Bronze,0
820995,19.012,0,G1,C1,Silver,0
826210,0.968,1.039,G1,C1,Bronze,1
832949,5.608,0,G1,C1,Silver,0
836358,61.119,7.569,G1,C1,Silver,0
846753,101.306,7.746,G1,C5,Gold,1
1270820,2.821,0,G1,C1,Bronze,0
1324596,100.225,4.388,G1,C1,Gold,1
1327380,109.121,2.505,G1,C1,Silver,1
1327988,19.111,0.17,G4,C1,Bronze,0
1350318,30.811,1.87,G1,C1,Silver,0
1366089,14.465,0,G1,C1,Silver,0
1366120,47.594,5.055,G1,C1,Silver,1
1578270,58.853,3.862,G1,C5,Silver,1
1589499,9.568,1.144,G1,C1,Bronze,0
1749785,23.23,0.35,G1,C1,Silver,0
1752433,165.322,7.958,G1,C2,Gold,1
1755221,0.954,0,G1,C1,Bronze,0
1755598,57.077,5.881,G1,C1,Silver,1
1841721,133.672,1.11,G1,C2,Gold,0
1857869,1002.18,64.266,G3,C5,Gold,1
1869416,73.413,0.935,G1,C1,Silver,0
1878402,144.79,1.642,G3,C5,Gold,1
1883174,33.999,2.703,G1,C3,Silver,0
1883362,22.574,1.187,G1,C1,Gold,0
1894396,57.667,4.024,G1,C3,Silver,1
1912424,19.973,1.07,G1,C1,Silver,1
1913130,55.726,4.667,G1,C1,Bronze,0
1919972,18.253,0,G1,C1,Bronze,0
1931941,62.172,4.498,G3,C5,Gold,0
1951322,5.608,0.14,G1,C1,Bronze,0
1978866,7.488,0.224,G1,C1,Bronze,0
1980054,9.243,0.899,G6,C1,Bronze,0
2000763,7.225,0,G1,C3,Bronze,0
2016807,11.661,0,G1,C3,Bronze,0
2021616,7.549,0,G5,C4,Bronze,0
2100628,11.954,0.655,G5,C3,Bronze,0
2108689,215.061,18.635,G5,C2,Gold,1
2130145,98.973,6.615,G1,C1,Silver,1
2141614,39.4,3.52,G1,C1,Gold,1
2149099,2.896,1.034,G1,C4,Bronze,0
2150009,12.531,0,G5,C1,Silver,0
2161101,7.874,1.691,G5,C1,Bronze,1
2185415,19.179,3.161,G1,C1,Bronze,1
2190589,45.638,0.521,G5,C1,Bronze,0
2192903,2.93,0,G5,C1,Bronze,0
2193940,48.538,0.636,G1,C3,Silver,0
2212779,14.88,0.158,G5,C1,Bronze,0
2232939,203.115,15.123,G3,C2,Gold,1
2232974,172.114,10.864,G1,C2,Gold,1
2234837,12.439,0.345,G5,C4,Bronze,0
2237428,611.75,58.198,G3,C2,Gold,1
2242029,12.416,1.809,G1,C1,Silver,0
2257417,25.01,2.777,G1,C1,Silver,1
2279816,265.803,12.994,G3,C5,Gold,1
2396211,208.516,11.176,G3,C5,Gold,1
2403135,207.712,15.913,G3,C2,Gold,1
2406079,55.625,1.318,G1,C1,Silver,0
2434143,66.241,4.479,G1,C2,Gold,0
2437576,81.245,7.545,G5,C2,Silver,1
2452102,33.139,1.428,G1,C1,Silver,0
2571404,15.31,1.922,G5,C1,Bronze,0
3112770,3.744,0,G5,C1,Bronze,0
3205644,95.004,0.239,G1,C3,Silver,0
3205761,165.9,13.113,G1,C2,Gold,1
3221597,56.712,5.085,G5,C1,Gold,1
3224156,377.671,32.973,G5,C5,Gold,1
3226197,6.86,1.549,G1,C1,Bronze,1
3228477,4.052,2.615,G5,C4,Bronze,1
3500651,13.079,1.96,G5,C1,Bronze,0
3549249,41.151,0.785,G1,C3,Silver,0
3549563,175.151,14.132,G3,C5,Gold,1
3635432,53.669,0,G1,C3,Silver,0
4014265,14.015,1.402,G5,C3,Bronze,1
4199101,42.238,3.924,G5,C3,Silver,1
4322095,73.757,1.637,G5,C1,Silver,1
4362383,60.237,11.324,G5,C1,Bronze,1
4440712,21.892,0.253,G5,C1,Bronze,0
4485915,72.343,8.865,G5,C1,Gold,1
4614003,248.081,11.471,G3,C2,Gold,1
4616176,2.804,0,G1,C1,Bronze,0
4647622,8.404,0.16,G1,C1,Bronze,0
4729970,17.425,0,G1,C3,Silver,0
4873198,63.824,16.598,G5,C5,Silver,1
4936846,93.55,5.511,G5,C1,Silver,1
4942771,41.366,4.245,G1,C1,Silver,1
5019543,7.329,1.351,G1,C3,Bronze,0
5431540,111.34,4.946,G1,C1,Gold,1
5433067,31.816,4.773,G1,C2,Bronze,1
5442122,17.06,3.437,G1,C1,Bronze,1
5842366,63.903,2.74,G1,C1,Silver,0
6263726,8.095,0.77,G1,C1,Bronze,0
6416654,9.215,0.255,G5,C3,Silver,0
6422095,29.94,3.414,G5,C1,Silver,1
6450924,36.865,1.613,G5,C1,Bronze,0
6472124,134.437,25.847,G1,C2,Silver,1
6488761,28.945,4.885,G1,C3,Bronze,1
6503828,41.925,3.166,G5,C5,Bronze,1
6570408,20.517,0.557,G1,C2,Bronze,0
6631028,0.869,0.93,G5,C4,Bronze,0
6701300,11.714,2.85,G1,C4,Bronze,1
6892074,115.138,15.058,G1,C2,Gold,0
6938997,43.204,3.777,G5,C1,Bronze,0
6951180,107.96,7.185,G1,C1,Gold,1
6955081,14.771,4.732,G5,C1,Bronze,0
7050034,439.596,38.825,G5,C2,Gold,1
5879,43.335,0.303,G1,C1,Bronze,1
7990,19.987,3.646,G1,C1,Silver,1
10869,3.796,1.018,G1,C1,Bronze,0
78672,70.55,1.633,G1,C1,Silver,1
99618,11.189,0.984,G1,C1,Bronze,0
100370,13.269,0.97,G2,C1,Bronze,0
113711,15.994,0.467,G1,C1,Gold,1
142630,5.301,0,G1,C3,Bronze,0
181826,76.422,4.201,G1,C1,Gold,1
193407,33.383,0.814,G1,C1,Bronze,0
409665,29.6,1.316,G1,C1,Bronze,0
421858,10.177,0,G1,C1,Bronze,0
476468,149.588,8.698,G1,C2,Silver,1
686268,14.1,2.373,G1,C1,Silver,1
694775,47.075,1.477,G1,C1,Silver,0
696388,28.526,0.534,G1,C3,Bronze,0
722380,27.514,0.612,G1,C1,Bronze,0
793571,751.855,38.204,G3,C2,Gold,1
833557,50.66,8.71,G1,C1,Gold,1
860652,149.253,3.79,G1,C2,Gold,1
1163679,7.513,0.913,G1,C1,Bronze,0
1212994,124.003,12.577,G1,C5,Gold,1
1229530,29.493,1.129,G1,C1,Bronze,0
1281630,16.99,0.903,G5,C3,Bronze,0
1326767,13.707,1.216,G1,C3,Bronze,0
1364292,108.385,4.217,G3,C2,Silver,1
1502715,28.124,0,G1,C2,Bronze,0
1578185,69.346,12.028,G1,C5,Gold,1
1596538,38.025,3.115,G1,C1,Gold,1
1753601,8.336,0.257,G1,C1,Bronze,0
1810714,52.486,9.914,G1,C3,Gold,1
1810775,154.198,12.125,G1,C2,Gold,1
1811069,14.974,2.094,G1,C3,Bronze,0
1829010,11.479,0.545,G1,C1,Bronze,1
1829415,27.443,2.876,G1,C3,Silver,1
1839725,86.73,6.779,G1,C1,Silver,1
1851268,53.716,4.239,G5,C1,Silver,1
1856845,364.205,15.284,G3,C2,Gold,1
1872506,6.749,0.199,G1,C1,Bronze,0
1883646,113.815,4.446,G1,C2,Gold,1
1884286,15.438,0,G1,C1,Silver,0
1892364,14.184,1.452,G1,C1,Silver,0
1934341,5.274,0,G4,C1,Bronze,0
1935053,354.081,21.133,G3,C5,Gold,1
1947771,79.628,2.762,G1,C1,Silver,0
1951487,23.332,0,G1,C1,Bronze,0
1959875,30.519,1.227,G1,C3,Silver,0
1960544,43.11,4.09,G1,C3,Silver,1
1961202,16.243,0,G1,C3,Silver,0
1987957,18.293,2.363,G1,C1,Bronze,0
1988593,53.653,4.894,G1,C1,Silver,0
2018596,5.493,2.668,G1,C4,Bronze,1
2102299,45.286,1.473,G5,C1,Bronze,0
2109720,5.56,0,G5,C2,Bronze,0
2111294,61.546,1.443,G5,C2,Silver,1
2112479,13.457,0.252,G5,C1,Bronze,0
2144206,70.326,6.177,G1,C1,Silver,1
2144527,93.403,4.962,G1,C2,Silver,1
2154576,8.572,0,G5,C1,Bronze,0
2154830,16.009,0.18,G5,C3,Bronze,0
2167593,17.1,0,G5,C5,Bronze,0
2174872,30.599,0.195,G5,C1,Bronze,0
2201601,11.592,0,G5,C4,Bronze,0
2214966,15.231,4.665,G5,C1,Bronze,0
2233613,12.786,3.318,G5,C1,Bronze,0
2235475,117.208,7.104,G5,C2,Silver,1
2253312,8.132,0.148,G1,C1,Bronze,0
2262092,5.606,0.179,G1,C1,Bronze,0
2295393,23.828,1.488,G1,C3,Silver,0
2308531,63.934,0,G1,C3,Bronze,0
2365332,28.154,4.473,G1,C5,Silver,0
2401446,108.883,9.515,G1,C1,Silver,1
2438111,106.679,2.179,G1,C1,Gold,0
2455591,47.099,3.507,G1,C1,Silver,0
2455640,59.11,2.168,G1,C1,Silver,1
2457871,57.648,2.725,G1,C1,Bronze,0
2460085,22.9,1.545,G1,C1,Silver,1
2465792,102.337,6.609,G1,C5,Silver,1
2466363,4.181,0.919,G1,C3,Bronze,0
2568693,23.745,1.978,G5,C3,Bronze,1
3055368,20.469,2.397,G5,C3,Bronze,1
3193831,5.442,0,G5,C3,Bronze,0
3196886,20.372,1.921,G1,C3,Bronze,0
3554503,6.733,3.371,G1,C3,Bronze,1
3636255,5.147,0,G1,C1,Bronze,0
3727666,727.024,35.863,G5,C2,Gold,1
4299345,37.168,4.007,G5,C1,Bronze,1
4342737,685.139,88.84,G1,C5,Gold,1
4422261,482.572,61.8,G3,C2,Gold,1
4484992,12.459,1.052,G1,C1,Bronze,0
4524880,6.295,1.219,G1,C1,Bronze,0
4529423,14.906,0.157,G5,C4,Bronze,0
4544980,105.286,8.584,G5,C5,Silver,1
4622074,11.424,0.994,G5,C3,Bronze,1
4627428,54.687,4.245,G1,C1,Silver,0
4720574,64.753,3.291,G1,C3,Silver,0
4735838,7.803,0,G5,C1,Bronze,0
4868409,113.171,7.404,G5,C1,Silver,1
4938938,213.693,16.276,G3,C5,Gold,1
5017962,69.718,6.714,G5,C1,Silver,1
5020270,17.728,2.278,G5,C4,Bronze,1
5428217,6.631,2.127,G1,C3,Bronze,0
5428727,179.538,8.539,G3,C5,Gold,1
5440253,146.4,1.544,G3,C2,Silver,0
5817659,33.793,5.198,G5,C1,Silver,1
5878798,7.613,0,G5,C3,Bronze,0
6167862,39.944,3.552,G1,C1,Bronze,1
6181886,4.239,2.016,G5,C4,Bronze,1
6213686,26.44,1.93,G1,C3,Bronze,1
6214940,5.719,0,G1,C4,Bronze,0
6257474,21.623,1.159,G1,C3,Bronze,0
6325404,10.296,0,G5,C4,Bronze,0
6444001,61.959,4.135,G1,C2,Gold,1
6483493,6.562,0,G1,C1,Bronze,0
6488708,19.459,1.493,G5,C1,Bronze,1
6491984,554.694,23.664,G4,C5,Gold,1
6502220,36.975,6.323,G1,C1,Silver,1
6597397,6.856,1.232,G1,C3,Bronze,0
6638079,6.046,1.95,G1,C3,Silver,0
6638301,82.986,9.608,G5,C2,Silver,1
6650483,25.004,0.211,G1,C1,Bronze,0
6790651,30.254,5.913,G1,C1,Bronze,0
6791207,0.902,0.205,G5,C4,Bronze,0
6845966,3.82,0,G5,C4,Bronze,0
6850016,14.782,2.328,G5,C5,Bronze,0
6919091,2.832,0,G5,C4,Bronze,0
6941422,32.798,1.79,G5,C3,Bronze,0
7008428,110.889,11.629,G5,C2,Silver,1
7015497,114.533,8.845,G5,C5,Gold,1
7020328,51.86,0.177,G5,C2,Silver,0
7031221,3.886,0.792,G5,C1,Bronze,1
7079593,64.362,4.816,G5,C2,Silver,1
7147154,85.73,16.947,G5,C3,Silver,1
7147593,64.857,9.271,G5,C1,Silver,1
7169541,23.974,2.009,G5,C5,Bronze,0
37916,57.6,2.831,G1,C3,Bronze,0
41680,2.804,0.139,G1,C1,Bronze,0
65964,46.321,0.165,G1,C2,Bronze,0
86422,65.902,0,G1,C1,Silver,0
122758,22.361,4.257,G1,C1,Bronze,0
143143,79.682,0.64,G1,C3,Bronze,0
147857,4.821,0,G1,C1,Bronze,0
160857,66.859,3.155,G1,C5,Gold,1
241569,39.81,5.622,G1,C1,Silver,0
402752,13.164,0.241,G1,C1,Bronze,0
425320,15.155,0.195,G1,C1,Bronze,0
433915,0.877,0,G2,C1,Silver,0
463359,24.272,0.956,G1,C1,Bronze,1
710967,79.798,6.522,G1,C3,Silver,1
724604,39.978,0,G1,C1,Bronze,0
753844,67.721,0.937,G1,C2,Silver,0
762057,42.11,3.125,G1,C3,Bronze,1
764979,41.396,0.46,G1,C1,Bronze,1
768676,1027.164,55.871,G3,C2,Gold,1
781808,30.555,0.128,G1,C1,Silver,0
786034,5.952,0,G2,C4,Silver,0
802392,5.61,0.577,G1,C1,Silver,0
808413,13.911,3.138,G1,C5,Bronze,1
814072,13.169,0,G3,C3,Bronze,0
819104,47.607,4.105,G1,C3,Bronze,1
819710,37.156,3.123,G1,C5,Silver,1
835683,262.164,47.18,G1,C5,Gold,1
842450,16.077,1.256,G4,C3,Silver,0
1217692,7.902,0,G1,C1,Bronze,0
1219900,47.938,0.426,G1,C4,Bronze,0
1280156,20.219,1.333,G5,C4,Bronze,0
1335569,29.349,4.104,G1,C3,Bronze,0
1340598,5.46,1.162,G1,C1,Bronze,0
1349941,5.862,2.05,G1,C1,Bronze,0
1574773,60.958,6.752,G1,C2,Gold,1
1575029,2.804,0,G1,C1,Bronze,0
1592664,28.174,0.93,G1,C4,Bronze,0
1672321,12.73,0,G2,C1,Silver,0
1681728,30.845,2.549,G1,C3,Gold,0
1747026,106.258,5.262,G1,C2,Silver,1
1809403,32.701,0.715,G1,C1,Silver,0
1816679,23.016,0.243,G1,C1,Bronze,0
1826955,16.206,0.452,G1,C3,Bronze,1
1828745,100.359,11.566,G1,C1,Gold,1
1872441,45.952,6.663,G1,C1,Gold,1
1876498,71.554,8.304,G1,C5,Gold,1
1883345,1.894,0,G1,C1,Bronze,0
1893516,136.494,11.387,G1,C5,Gold,1
1894091,383.96,39.033,G3,C2,Gold,1
1899738,161.353,11.374,G2,C1,Gold,1
1913396,104.025,5.311,G1,C2,Silver,0
1936603,9.273,0.286,G5,C4,Bronze,0
1951104,8.331,0,G1,C1,Bronze,0
1964102,21.694,1.089,G5,C3,Bronze,0
1969827,9.581,1.322,G5,C1,Bronze,1
1970057,49.387,10.842,G1,C3,Silver,1
1981056,12.693,0,G1,C1,Bronze,0
1992063,335.938,19.706,G3,C5,Gold,1
1992167,18.836,0.482,G1,C1,Bronze,1
2019241,20.737,0.144,G1,C3,Silver,0
2102468,62.15,1.911,G5,C1,Bronze,0
2113518,61.971,3.768,G5,C1,Silver,1
2131181,40.828,3.992,G1,C1,Gold,1
2150626,19.86,1.472,G5,C1,Bronze,0
2151136,39.764,1.642,G5,C1,Bronze,1
2174990,56.692,3.522,G5,C1,Bronze,0
2182262,9.631,0,G1,C1,Silver,0
2252209,8.186,1.941,G1,C1,Bronze,0
2286865,0.849,0,G1,C1,Bronze,0
2294028,32.587,0.663,G1,C3,Bronze,0
2301753,6.725,0,G1,C1,Bronze,0
2307930,51.47,4.994,G1,C3,Silver,1
2350556,438.221,48.755,G3,C2,Gold,1
2352694,37.147,2.247,G1,C1,Silver,1
2375736,8.436,0,G6,C3,Bronze,0
2383273,6.32,0.932,G1,C1,Bronze,0
2388478,94.999,9.282,G1,C1,Bronze,1
2448550,28.13,2.911,G1,C1,Bronze,0
2452229,61.412,3.192,G1,C3,Bronze,1
2457013,129.94,7.748,G3,C2,Gold,1
2458601,6.447,0,G1,C1,Bronze,0
2464267,25.131,0.492,G1,C1,Bronze,0
2464562,6.822,0.898,G1,C1,Bronze,1
3037431,16.115,1.201,G5,C1,Bronze,0
3233207,13.489,1.049,G5,C4,Bronze,1
3549319,9.457,0,G5,C4,Bronze,0
3573503,7.342,0,G5,C4,Bronze,0
3635071,131.686,9.568,G5,C5,Gold,1
3693344,27.724,2.037,G1,C1,Bronze,0
4054794,16.458,0.241,G5,C1,Bronze,0
4066926,37.769,4.224,G1,C3,Silver,1
4301124,71.88,7.252,G1,C1,Bronze,1
4302051,13.919,1.113,G1,C1,Bronze,1
4343477,67.066,5.113,G5,C3,Silver,0
4389002,308.054,83.81,G1,C5,Gold,1
4511390,26.723,7.103,G5,C3,Bronze,1
4520043,3.81,0,G1,C1,Bronze,0
4521142,8.931,0.445,G5,C1,Bronze,1
4535960,941.501,49.814,G5,C5,Gold,1
4616936,8.412,0.369,G1,C1,Bronze,1
4717381,24.361,6.241,G1,C3,Silver,1
4759717,44.85,1.903,G5,C1,Silver,1
4771143,37.896,5.078,G1,C4,Bronze,0
4918353,103.222,8.483,G1,C5,Silver,1
4938119,90.539,11.473,G1,C2,Gold,1
4941093,12.234,1.94,G1,C1,Bronze,1
5253851,5.787,0,G5,C1,Bronze,0
5286029,718.249,25.451,G5,C5,Gold,1
5445139,378.626,16.513,G5,C5,Gold,1
6195373,95.834,10.304,G1,C5,Silver,1
6210127,69.203,9.941,G1,C5,Silver,1
6223619,31.555,3.673,G5,C3,Silver,0
6328157,8.518,0,G1,C1,Bronze,0
6464234,18.777,3.415,G1,C3,Silver,1
6499700,5.81,1.176,G1,C4,Bronze,1
6502044,4.418,0.919,G1,C3,Bronze,0
6532204,86.712,5.72,G5,C5,Silver,1
6596901,107.864,10.131,G3,C5,Gold,1
6618826,90.666,17.302,G1,C5,Gold,1
6627620,2.067,0,G1,C1,Bronze,0
6661485,128.5,7.075,G5,C5,Gold,0
6672132,54.048,3.636,G1,C1,Silver,0
6683637,43.418,5.271,G5,C5,Silver,1
6701675,18.146,0,G1,C3,Bronze,0
6701911,6.062,0,G1,C1,Bronze,0
6833184,7.783,0,G5,C1,Bronze,0
6865433,15.773,2.189,G5,C3,Bronze,0
6917041,19.847,0.191,G4,C3,Bronze,0
6920965,15.626,1.772,G5,C4,Bronze,1
6977128,14.506,0.194,G1,C1,Bronze,0
7007151,35.163,1.562,G5,C3,Silver,0
7007988,20.516,4.454,G5,C1,Bronze,0
7008467,35.359,0.904,G5,C1,Silver,0
7052451,36.856,1.639,G5,C1,Bronze,0
7101919,53.274,7.034,G5,C1,Bronze,1
7112351,338.693,16.641,G5,C5,Gold,1
7156205,7.427,0,G5,C1,Bronze,0
8830,109.2,14.558,G1,C1,Silver,1
63871,6.309,1.759,G1,C1,Bronze,1
84511,6.864,1.059,G1,C1,Bronze,1
98243,24.371,0.947,G1,C1,Bronze,1
126120,51.575,6.093,G1,C1,Bronze,1
138935,2.835,0,G1,C3,Silver,0
166597,8.862,0,G1,C1,Bronze,0
175146,71.815,2.58,G1,C5,Silver,1
175191,402.722,23.995,G3,C5,Gold,1
232455,55.036,1.745,G1,C1,Gold,1
235933,95.238,6.682,G1,C5,Gold,1
389177,52.965,0.611,G1,C3,Silver,0
392894,24.851,4.171,G1,C1,Bronze,1
409519,5.857,0,G1,C4,Bronze,0
411117,35.531,1.463,G3,C1,Silver,0
417347,29.462,1.151,G1,C1,Bronze,0
424146,125.428,9.676,G3,C1,Gold,1
432505,5.128,0,G1,C1,Bronze,0
449023,101.017,6.422,G1,C5,Gold,1
481381,51.953,8.247,G1,C2,Gold,1
497516,10.569,0,G1,C1,Bronze,0
680557,82.803,4.98,G1,C2,Silver,1
681107,4.721,0,G1,C1,Bronze,0
681691,25.644,1.102,G1,C3,Bronze,0
686023,180.204,10.942,G3,C2,Gold,1
694856,24.417,1.362,G1,C3,Bronze,1
700749,102.658,2.892,G1,C3,Silver,0
738232,552.877,22.056,G3,C2,Gold,1
755334,10.283,0.319,G1,C1,Bronze,0
795822,19.292,3.313,G1,C1,Bronze,1
810670,10.796,3.996,G1,C1,Bronze,1
853158,4.115,0,G1,C1,Bronze,0
853433,59.773,6.664,G1,C5,Gold,0
854078,19.082,0.475,G1,C1,Bronze,0
1220935,18.244,0.516,G1,C1,Silver,0
1226557,13.71,1.812,G1,C1,Bronze,0
1231111,42.159,4.174,G1,C5,Silver,0
1274003,132.906,11.028,G1,C2,Silver,0
1328699,25.287,2.281,G1,C1,Bronze,1
1333415,7.032,0,G7,C3,Bronze,0
1338974,14.414,1.195,G1,C1,Bronze,0
1348802,9.971,0.216,G1,C1,Bronze,0
1349288,18.739,1.44,G1,C1,Bronze,1
1364265,0.955,0,G1,C1,Bronze,0
1573730,6.445,1.053,G1,C1,Silver,1
1641193,22.438,1.173,G1,C1,Gold,1
1681692,14.832,5.954,G1,C5,Bronze,1
1691306,404.012,30.296,G3,C5,Gold,1
1808971,16.875,0.345,G1,C1,Bronze,0
1816116,4.681,0,G1,C1,Bronze,0
1826628,19.462,0,G1,C1,Bronze,0
1837497,271.122,0,G1,C1,Gold,0
1839078,2.294,0,G1,C1,Silver,0
1839726,17.169,2.231,G1,C1,Silver,1
1855784,33.408,2.04,G5,C1,Silver,1
1859218,281.977,29.507,G3,C2,Gold,1
1869002,198.434,25.964,G1,C5,Gold,1
1869986,209.223,29.479,G1,C5,Gold,1
1879704,48.016,4.748,G1,C3,Silver,0
1882715,27.588,1.944,G1,C4,Bronze,1
1894799,5.192,0.527,G1,C3,Bronze,1
1899728,328.192,29.132,G1,C1,Gold,1
1911578,229.083,2.744,G1,C2,Gold,0
1915161,5.163,0,G1,C3,Bronze,0
1917125,105.459,7.978,G1,C5,Gold,1
1931250,17.836,0.282,G5,C3,Bronze,0
1934969,294.8235,16.2555,G1,C2,Gold,1
1947757,98.53,1.134,G1,C1,Gold,0
1950367,10.1,0,G1,C1,Bronze,0
1959959,47.443,0,G1,C2,Silver,0
1961683,12.924,0.154,G1,C3,Silver,0
1965255,5.599,0.453,G1,C1,Bronze,1
1965711,26.553,1.959,G1,C3,Silver,1
1983551,19.578,0.7,G1,C3,Bronze,0
1986405,5.608,0,G1,C1,Bronze,0
2021686,28.174,1.23,G5,C1,Silver,0
2107436,130.872,12.837,G1,C2,Silver,1
2111091,8.391,0.185,G5,C1,Bronze,0
2112200,60.712,4.758,G1,C1,Silver,0
2113817,11.561,1.011,G5,C1,Silver,1
2117082,58.461,2.305,G5,C1,Gold,1
2143285,15.276,1.118,G1,C1,Silver,1
2151878,135.454,8.649,G5,C2,Gold,1
2152416,5.234,0,G5,C4,Bronze,0
2165327,5.823,0,G5,C4,Bronze,0
2168619,18.087,3.09,G5,C1,Bronze,1
2183146,10.238,0,G5,C1,Bronze,0
2213424,131.215,17.064,G5,C5,Gold,1
2258392,17.791,0.915,G1,C1,Bronze,0
2272878,42.963,3.475,G1,C2,Silver,0
2294098,11.246,0,G4,C1,Bronze,0
2358748,57.067,6.239,G1,C3,Silver,1
2359795,25.972,1.416,G1,C1,Bronze,0
2360928,27.577,3.273,G1,C1,Bronze,0
2382633,35.502,6.55,G1,C1,Bronze,1
2398001,24.958,2.818,G1,C1,Bronze,0
2402431,10.99,0,G1,C4,Bronze,0
2462803,596.351,51.287,G3,C5,Gold,1
2463332,22.961,1.76,G1,C1,Bronze,1
2547759,229.742,11.559,G5,C2,Gold,1
3026903,9.241,0.269,G5,C1,Bronze,0
3169596,157.583,10.42,G5,C2,Gold,1
3197611,46.692,3.366,G1,C2,Bronze,1
3410078,138.004,32.141,G3,C3,Gold,1
3546776,1001.191,65.413,G3,C5,Gold,1
3622426,135.447,13.241,G5,C2,Gold,1
3685437,44.487,5.653,G1,C5,Gold,1
3719382,87.216,4.386,G5,C5,Silver,0
4286191,69.29,2.064,G1,C1,Silver,0
4343204,31.623,1.714,G5,C3,Silver,1
4397879,2.682,0.927,G5,C1,Bronze,0
4401000,1.896,0,G1,C1,Bronze,0
4462908,144.697,14.074,G3,C5,Gold,1
4463778,193.019,16.766,G3,C5,Gold,1
4465719,8.188,0,G5,C1,Bronze,0
4476134,32.496,5.157,G5,C3,Bronze,1
4487735,3.73,0,G1,C1,Bronze,0
4492198,8.075,0,G5,C1,Bronze,0
4509559,30.296,2.436,G5,C1,Bronze,0
4551668,3.386,0.915,G5,C4,Bronze,0
4561258,127.588,1.044,G1,C2,Gold,1
4627785,131.133,5.036,G1,C3,Gold,0
4648796,483.42,34.777,G3,C2,Gold,1
4770256,1.084,0.262,G5,C4,Bronze,0
4774037,11.574,0.199,G1,C1,Silver,0
4778123,8.3,2.144,G5,C3,Bronze,0
4806066,125.187,23.487,G1,C5,Gold,1
4940151,22.63,2.056,G5,C4,Bronze,0
5021321,69.718,4.633,G1,C1,Silver,1
5171290,11.541,0,G5,C5,Bronze,0
5243206,14.674,0.919,G5,C1,Bronze,0
5286315,102.704,12.149,G5,C1,Silver,1
5289598,8.767,1.552,G5,C3,Bronze,0
5841998,16.578,0,G5,C1,Bronze,0
5922453,35.288,4.545,G1,C1,Silver,1
5925846,85.897,14.463,G1,C3,Bronze,1
6125141,49.779,3.283,G1,C1,Silver,0
6125448,22.485,3.978,G1,C1,Bronze,0
6182908,63.354,1,G4,C1,Silver,0
6218825,263.253,21.472,G3,C2,Gold,1
6327010,84.924,10.488,G1,C2,Silver,1
6462207,41.279,2.82,G5,C3,Bronze,0
6534324,30.268,1.857,G5,C1,Bronze,0
6570550,320.925,25.825,G5,C5,Gold,1
6581819,11.343,0.196,G1,C1,Bronze,0
6582549,49.269,3.922,G5,C4,Bronze,1
6653652,8.806,0,G5,C4,Bronze,0
6701600,36.376,4.543,G1,C3,Bronze,0
6809294,9.592,3.624,G5,C1,Bronze,1
6845991,736.077,33.3,G5,C2,Gold,1
6859955,1.698,0,G5,C1,Bronze,0
6872717,20.957,1.016,G1,C3,Bronze,1
6902694,22.946,0.786,G1,C1,Silver,1
6918088,95.916,8.732,G5,C1,Gold,0
6934669,31.929,0.559,G1,C4,Bronze,1
6950968,119.46,34.222,G5,C1,Bronze,1
6955089,36.76,0,G5,C3,Silver,0
6956134,28.06,2.253,G5,C1,Silver,1
6960853,83.384,9.687,G1,C1,Silver,1
6963435,101.314,6.547,G5,C1,Silver,1
6974956,88.01,23.954,G1,C1,Silver,1
7024207,1.869,0.122,G5,C4,Bronze,0
7063739,46.348,3.011,G5,C2,Bronze,0
7075263,41.205,0.93,G5,C1,Bronze,0
7147626,271.025,9.904,G5,C2,Gold,1
